source_type,source_id,name,series,series_source_id,genre,rarity,image_url,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,224281,Hoshino Takanashi,Blue Archive the Animation,54309,Anime,3,https://cdn.myanimelist.net/images/characters/16/545647.jpg,334,Knight,"{""hp"": 138, ""atk"": 103, ""mag"": 57, ""vit"": 143, ""spr"": 75, ""int"": 74, ""spd"": 58, ""lck"": 78}","{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""water""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,201457,Shiroko Sunaookami,Blue Archive the Animation,54309,Anime,3,https://cdn.myanimelist.net/images/characters/10/545644.jpg,277,Hunter,"{""hp"": 95, ""atk"": 125, ""mag"": 66, ""vit"": 92, ""spr"": 64, ""int"": 78, ""spd"": 138, ""lck"": 94}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,241307,Ayane Okusora,Blue Archive the Animation,54309,Anime,3,https://cdn.myanimelist.net/images/characters/5/535484.jpg,29,Healer,"{""hp"": 66, ""atk"": 58, ""mag"": 72, ""vit"": 66, ""spr"": 113, ""int"": 104, ""spd"": 67, ""lck"": 77}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,201458,Serika Kuromi,Blue Archive the Animation,54309,Anime,3,https://cdn.myanimelist.net/images/characters/12/545646.jpg,64,Gunslinger,"{""hp"": 79, ""atk"": 123, ""mag"": 57, ""vit"": 83, ""spr"": 68, ""int"": 67, ""spd"": 131, ""lck"": 134}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,230985,Nonomi Izayoi,Blue Archive the Animation,54309,Anime,3,https://cdn.myanimelist.net/images/characters/3/514197.jpg,54,Gunslinger,"{""hp"": 83, ""atk"": 135, ""mag"": 60, ""vit"": 75, ""spr"": 69, ""int"": 71, ""spd"": 123, ""lck"": 132}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,246268,Ako Amau,Blue Archive the Animation,54309,Anime,1,https://cdn.myanimelist.net/images/characters/7/544638.jpg,10,Healer,"{""hp"": 70, ""atk"": 65, ""mag"": 74, ""vit"": 67, ""spr"": 104, ""int"": 102, ""spd"": 67, ""lck"": 73}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,215644,Aru Rikuhachima,Blue Archive the Animation,54309,Anime,2,https://cdn.myanimelist.net/images/characters/6/484392.jpg,117,Gunslinger,"{""hp"": 80, ""atk"": 125, ""mag"": 66, ""vit"": 77, ""spr"": 74, ""int"": 73, ""spd"": 128, ""lck"": 131}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,234760,Hasumi Hanekawa,Blue Archive the Animation,54309,Anime,1,https://cdn.myanimelist.net/images/characters/5/522212.jpg,11,Archer,"{""hp"": 92, ""atk"": 139, ""mag"": 58, ""vit"": 87, ""spr"": 70, ""int"": 86, ""spd"": 126, ""lck"": 101}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,217592,Hina Sorasaki,Blue Archive the Animation,54309,Anime,2,https://cdn.myanimelist.net/images/characters/7/488097.jpg,262,Warlord,"{""hp"": 110, ""atk"": 152, ""mag"": 72, ""vit"": 135, ""spr"": 66, ""int"": 91, ""spd"": 111, ""lck"": 91}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,247900,Noa Ushio,Blue Archive the Animation,54309,Anime,1,https://cdn.myanimelist.net/images/characters/12/547508.jpg,22,Sage,"{""hp"": 70, ""atk"": 62, ""mag"": 109, ""vit"": 69, ""spr"": 124, ""int"": 136, ""spd"": 90, ""lck"": 86}","{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,246269,Iori Shiromi,Blue Archive the Animation,54309,Anime,1,https://cdn.myanimelist.net/images/characters/6/544639.jpg,12,Gunslinger,"{""hp"": 85, ""atk"": 138, ""mag"": 58, ""vit"": 80, ""spr"": 53, ""int"": 72, ""spd"": 137, ""lck"": 131}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,218555,Michiyo Gotou,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/6/493792.jpg,44,Healer,"{""hp"": 81, ""atk"": 64, ""mag"": 77, ""vit"": 78, ""spr"": 114, ""int"": 99, ""spd"": 81, ""lck"": 81}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,206280,Kikuri Hiroi,Bocchi the Rock!,47917,Anime,2,https://cdn.myanimelist.net/images/characters/4/493846.jpg,2278,Bard,"{""hp"": 81, ""atk"": 83, ""mag"": 107, ""vit"": 77, ""spr"": 132, ""int"": 124, ""spd"": 99, ""lck"": 95}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,224568,Hitori's Fan #1,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/15/502073.jpg,12,Ally,"{""hp"": 94, ""atk"": 96, ""mag"": 92, ""vit"": 91, ""spr"": 93, ""int"": 92, ""spd"": 88, ""lck"": 91}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,224569,Hitori's Fan #2,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/6/502074.jpg,8,Ally,"{""hp"": 88, ""atk"": 91, ""mag"": 89, ""vit"": 86, ""spr"": 92, ""int"": 86, ""spd"": 91, ""lck"": 91}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,218547,Seika Ijichi,Bocchi the Rock!,47917,Anime,2,https://cdn.myanimelist.net/images/characters/6/491306.jpg,367,Witch,"{""hp"": 78, ""atk"": 72, ""mag"": 115, ""vit"": 77, ""spr"": 105, ""int"": 121, ""spd"": 98, ""lck"": 76}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,206281,Eliza Shimizu,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/3/496316.jpg,17,Ally,"{""hp"": 89, ""atk"": 95, ""mag"": 84, ""vit"": 88, ""spr"": 91, ""int"": 94, ""spd"": 89, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,206282,Shima Iwashita,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/10/496317.jpg,7,Ally,"{""hp"": 89, ""atk"": 91, ""mag"": 87, ""vit"": 89, ""spr"": 91, ""int"": 86, ""spd"": 87, ""lck"": 92}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,219766,PA-san,Bocchi the Rock!,47917,Anime,1,https://cdn.myanimelist.net/images/characters/3/502200.jpg,459,Illusionist,"{""hp"": 73, ""atk"": 57, ""mag"": 101, ""vit"": 72, ""spr"": 100, ""int"": 130, ""spd"": 117, ""lck"": 83}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,206276,Hitori Gotou,Bocchi the Rock!,47917,Anime,3,https://cdn.myanimelist.net/images/characters/8/491455.jpg,16222,Bard,"{""hp"": 68, ""atk"": 71, ""mag"": 112, ""vit"": 68, ""spr"": 134, ""int"": 131, ""spd"": 103, ""lck"": 62}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,206277,Nijika Ijichi,Bocchi the Rock!,47917,Anime,3,https://cdn.myanimelist.net/images/characters/16/491305.jpg,2697,Ally,"{""hp"": 99, ""atk"": 89, ""mag"": 87, ""vit"": 94, ""spr"": 99, ""int"": 98, ""spd"": 98, ""lck"": 101}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,206279,Ikuyo Kita,Bocchi the Rock!,47917,Anime,3,https://cdn.myanimelist.net/images/characters/10/509914.jpg,2675,Dancer,"{""hp"": 70, ""atk"": 96, ""mag"": 97, ""vit"": 69, ""spr"": 74, ""int"": 69, ""spd"": 139, ""lck"": 125}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,206278,Ryou Yamada,Bocchi the Rock!,47917,Anime,3,https://cdn.myanimelist.net/images/characters/16/491303.jpg,4707,Trickster,"{""hp"": 76, ""atk"": 100, ""mag"": 100, ""vit"": 70, ""spr"": 72, ""int"": 84, ""spd"": 120, ""lck"": 153}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""water""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,218571,Futari Gotou,Bocchi the Rock!,47917,Anime,2,https://cdn.myanimelist.net/images/characters/10/493791.jpg,121,Trickster,"{""hp"": 61, ""atk"": 80, ""mag"": 91, ""vit"": 56, ""spr"": 69, ""int"": 65, ""spd"": 122, ""lck"": 122}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,140400,Akiho Kousaka,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,2,https://cdn.myanimelist.net/images/characters/11/340084.jpg,168,Champion,"{""hp"": 98, ""atk"": 112, ""mag"": 93, ""vit"": 98, ""spr"": 91, ""int"": 88, ""spd"": 109, ""lck"": 99}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,156643,Fuyumi Kousaka,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/9/346072.jpg,11,Ally,"{""hp"": 93, ""atk"": 88, ""mag"": 84, ""vit"": 91, ""spr"": 95, ""int"": 91, ""spd"": 91, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,154817,Saori Igarashi,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/10/340088.jpg,1,Ally,"{""hp"": 89, ""atk"": 89, ""mag"": 93, ""vit"": 91, ""spr"": 91, ""int"": 88, ""spd"": 86, ""lck"": 85}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,154819,Misaki Aikawa,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/10/340091.jpg,2,Ally,"{""hp"": 93, ""atk"": 91, ""mag"": 91, ""vit"": 88, ""spr"": 86, ""int"": 90, ""spd"": 89, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,152968,Kanata Shinozaki,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/5/340086.jpg,24,Ally,"{""hp"": 88, ""atk"": 89, ""mag"": 90, ""vit"": 83, ""spr"": 88, ""int"": 89, ""spd"": 93, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,151604,Shizuku Ariyama,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/6/340085.jpg,41,Healer,"{""hp"": 70, ""atk"": 61, ""mag"": 69, ""vit"": 68, ""spr"": 115, ""int"": 106, ""spd"": 74, ""lck"": 82}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,152967,Rina Saijou,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/5/340087.jpg,9,Trickster,"{""hp"": 67, ""atk"": 93, ""mag"": 96, ""vit"": 69, ""spr"": 65, ""int"": 83, ""spd"": 135, ""lck"": 126}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,154818,Sayo Shizumori,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,Anime,1,https://cdn.myanimelist.net/images/characters/10/340090.jpg,16,Ally,"{""hp"": 90, ""atk"": 88, ""mag"": 92, ""vit"": 91, ""spr"": 83, ""int"": 87, ""spd"": 88, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,238270,Yurine Hanzawa,Boku no Kokoro no Yabai Yatsu,52578,Anime,1,https://cdn.myanimelist.net/images/characters/11/529667.jpg,24,Ally,"{""hp"": 93, ""atk"": 88, ""mag"": 83, ""vit"": 91, ""spr"": 89, ""int"": 90, ""spd"": 92, ""lck"": 94}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,195899,Kana Ichikawa,Boku no Kokoro no Yabai Yatsu,52578,Anime,2,https://cdn.myanimelist.net/images/characters/15/440240.jpg,169,Ally,"{""hp"": 90, ""atk"": 90, ""mag"": 96, ""vit"": 84, ""spr"": 87, ""int"": 83, ""spd"": 91, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,228468,Rin Kanaoya,Boku no Kokoro no Yabai Yatsu,52578,Anime,1,https://cdn.myanimelist.net/images/characters/2/533897.jpg,1,Ally,"{""hp"": 87, ""atk"": 93, ""mag"": 92, ""vit"": 89, ""spr"": 86, ""int"": 92, ""spd"": 91, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,242395,Nico Kouda,Boku no Kokoro no Yabai Yatsu,52578,Anime,1,https://cdn.myanimelist.net/images/characters/12/537174.jpg,2,Ally,"{""hp"": 92, ""atk"": 94, ""mag"": 89, ""vit"": 92, ""spr"": 89, ""int"": 92, ""spd"": 91, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,244786,Moriya,Boku no Kokoro no Yabai Yatsu,52578,Anime,1,https://cdn.myanimelist.net/images/characters/12/541748.jpg,1,Ally,"{""hp"": 89, ""atk"": 90, ""mag"": 88, ""vit"": 91, ""spr"": 84, ""int"": 92, ""spd"": 92, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,195862,Moeko Sekine,Boku no Kokoro no Yabai Yatsu,52578,Anime,1,https://cdn.myanimelist.net/images/characters/8/533903.jpg,123,Ally,"{""hp"": 91, ""atk"": 85, ""mag"": 90, ""vit"": 89, ""spr"": 89, ""int"": 87, ""spd"": 93, ""lck"": 91}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
