source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,processed_at,id
mal,12051,Shuuichi Akai,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,2,https://cdn.myanimelist.net/images/characters/3/208069.jpg,,1887,,
mal,62041,Tooru Amuro,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,2,https://cdn.myanimelist.net/images/characters/6/244969.jpg,,706,,
mal,6311,Chianti,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/8/86051.jpg,,5,,
mal,6305,Gin,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/3/291944.jpg,,452,,
mal,26755,Hidemi Hondou,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/14/249671.jpg,,8,,
mal,4253,Juuzou Megure,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/10/71297.jpg,,19,,
mal,1748,Ran Mouri,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,2,https://cdn.myanimelist.net/images/characters/4/308335.jpg,,962,,
mal,1746,Kogorou Mouri,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,2,https://cdn.myanimelist.net/images/characters/3/146129.jpg,,588,,
mal,13975,Miwako Satou,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/11/238949.jpg,,58,,
mal,9180,Ninzaburou Shiratori,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/16/138257.jpg,,10,,
mal,26754,Jodie Starling,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/5/251441.jpg,,30,,
mal,1749,Sonoko Suzuki,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/16/149839.jpg,,73,,
mal,6307,Vermouth,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/14/249669.jpg,,461,,
mal,6306,Vodka,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/8/146117.jpg,,10,,
mal,4228,Ayumi Yoshida,Meitantei Conan Movie 26: Kurogane no Submarine,53540,Anime,1,https://cdn.myanimelist.net/images/characters/5/146209.jpg,,59,,
mal,209237,Miwa Mikadono,"Mikadono Sanshimai wa Angai, Choroi.",59207,Anime,1,https://cdn.myanimelist.net/images/characters/3/594381.jpg,,47,,
mal,209235,Kazuki Mikadono,"Mikadono Sanshimai wa Angai, Choroi.",59207,Anime,1,https://cdn.myanimelist.net/images/characters/16/594383.jpg,,45,,
mal,209236,Niko Mikadono,"Mikadono Sanshimai wa Angai, Choroi.",59207,Anime,1,https://cdn.myanimelist.net/images/characters/8/594382.jpg,,92,,
mal,273877,Subaru Ayase,"Mikadono Sanshimai wa Angai, Choroi.",59207,Anime,1,https://cdn.myanimelist.net/images/characters/9/598752.jpg,,1,,
mal,111245,Rudeus Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,3,https://cdn.myanimelist.net/images/characters/2/423667.jpg,,10551,,
mal,111335,Eris Boreas Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,3,https://cdn.myanimelist.net/images/characters/14/324594.jpg,,6266,,
mal,111341,Roxy Migurdia,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,3,https://cdn.myanimelist.net/images/characters/16/552605.jpg,,9490,,
mal,111337,Sylphiette,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,3,https://cdn.myanimelist.net/images/characters/10/423669.jpg,,3174,,
mal,111741,Ghislaine Dedoldia,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,2,https://cdn.myanimelist.net/images/characters/14/591401.jpg,,648,,
mal,118279,Perugius Dola,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/2/460706.jpg,,7,,
mal,115187,Elinalise Dragonroad,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/3/460705.jpg,,144,,
mal,118151,Philip Boreas Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/2/267623.jpg,,8,,
mal,118153,Hilda Boreas Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/6/457283.jpg,,15,,
mal,111339,Paul Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,2,https://cdn.myanimelist.net/images/characters/2/457576.jpg,,557,,
mal,118149,Sauros Boreas Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/11/457315.jpg,,6,,
mal,115149,Norn Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/10/457761.jpg,,72,,
mal,111735,Zenith Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/13/591596.jpg,,245,,
mal,111737,Lilia Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/14/437038.jpg,,82,,
mal,115181,Aisha Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/16/274691.jpg,,212,,
mal,118253,Hitogami,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/13/297091.jpg,,64,,
mal,111745,Kishirika Kishirisu,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/10/267699.jpg,,96,,
mal,117897,Laws,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/8/267241.jpg,,1,,
mal,118293,Rokari Migurdia,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/7/457319.jpg,,9,,
mal,118291,Rowin Migurdia,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/4/457318.jpg,,7,,
mal,115069,Shizuka Nanahoshi,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/6/545654.jpg,,196,,
mal,111743,Nokopara,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/13/277930.jpg,,4,,
mal,220637,Receptionist,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/5/494639.jpg,,1,,
mal,118245,Pax Shirone,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/14/478147.jpg,,6,,
mal,125770,Veskel,Mushoku Tensei: Isekai Ittara Honki Dasu,39535,Anime,1,https://cdn.myanimelist.net/images/characters/8/460666.jpg,,1,,
mal,118263,Tersena Adoldia,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/15/457286.jpg,,2,,
mal,118207,Ariel Anemoi Asura,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/12/591402.jpg,,43,,
mal,219418,Gallus Cleaner,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/16/491679.jpg,,1,,
mal,118261,Minitona Dedoldia,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/15/457256.jpg,,1,,
mal,118215,Gull Farion,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/9/460615.jpg,,1,,
mal,118201,Luke Notos Greyrat,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/5/516105.jpg,,5,,
mal,219436,Shierra,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/8/554787.jpg,,1,,
mal,219430,Darius Silva Ganius,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/11/491687.jpg,,2,,
mal,219417,Vierra,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/12/554786.jpg,,3,,
mal,118315,Ginger York,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,45576,Anime,1,https://cdn.myanimelist.net/images/characters/6/459370.jpg,,1,,
mal,132323,Kyou Goshouin,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/11/302656.jpg,,76,,
mal,132322,Hideki Nishimura,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/13/302647.jpg,,68,,
mal,132324,Akane Segawa,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/5/302653.jpg,,84,,
mal,131005,Ako Tamaki,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,2,https://cdn.myanimelist.net/images/characters/14/303455.jpg,,904,,
mal,141851,†Claude†,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/5/318152.jpg,,4,,
mal,141850,†Kuro no Majutsushi†,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/12/318153.jpg,,7,,
mal,132514,Nanako Akiyama,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/16/302659.jpg,,16,,
mal,143236,Ako's Mother,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/12/336161.jpg,,9,,
mal,141852,Batz,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/6/318154.jpg,,5,,
mal,146728,Female Student B,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/12/336164.jpg,,2,,
mal,146725,Girl A,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/2/336167.jpg,,1,,
mal,146726,Girl C,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/14/336168.jpg,,1,,
mal,146714,GM Nyack,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/4/336169.jpg,,1,,
mal,146721,Leader B,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/6/336174.jpg,,1,,
mal,146715,Maid A,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/8/336176.jpg,,1,,
mal,141854,Mizuki,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/8/318151.jpg,,1,,
mal,132516,Mizuki Nishimura,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/3/439654.jpg,,2,,
mal,132515,Yui Saitou,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31404,Anime,1,https://cdn.myanimelist.net/images/characters/16/302660.jpg,,19,,
mal,129052,Aoba Suzukaze,New Game!,31953,Anime,2,https://cdn.myanimelist.net/images/characters/11/310507.jpg,,1166,,
mal,129053,Kou Yagami,New Game!,31953,Anime,2,https://cdn.myanimelist.net/images/characters/3/311600.jpg,,755,,
mal,129074,Umiko Ahagon,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/14/306608.jpg,,304,,
mal,129075,Shizuku Hazuki,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/13/316681.jpg,,43,,
mal,158403,Miu Iijima,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/8/458428.jpg,,1,,
mal,129073,Yun Iijima,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/15/315673.jpg,,166,,
mal,139286,Nene Sakura,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/11/315674.jpg,,200,,
mal,129072,Hajime Shinoda,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/7/313535.jpg,,139,,
mal,129071,Hifumi Takimoto,New Game!,31953,Anime,3,https://cdn.myanimelist.net/images/characters/4/311601.jpg,,2631,,
mal,129054,Rin Tooyama,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/4/313534.jpg,,87,,
mal,158775,Yamada,New Game!,31953,Anime,1,https://cdn.myanimelist.net/images/characters/11/458427.jpg,,4,,
mal,149738,Hotaru Hoshikawa,New Game!!,34914,Anime,1,https://cdn.myanimelist.net/images/characters/16/490168.jpg,,6,,
mal,150115,Momiji Mochizuki,New Game!!,34914,Anime,1,https://cdn.myanimelist.net/images/characters/15/493523.jpg,,49,,
mal,151160,Tsubame Narumi,New Game!!,34914,Anime,1,https://cdn.myanimelist.net/images/characters/3/330245.jpg,,17,,
mal,151162,Christina Wako Yamato,New Game!!,34914,Anime,1,https://cdn.myanimelist.net/images/characters/12/330247.jpg,,3,,
mal,10418,Yuuko Aioi,Nichijou,10165,Anime,3,https://cdn.myanimelist.net/images/characters/15/114020.jpg,,3227,,
mal,10421,Mai Minakami,Nichijou,10165,Anime,2,https://cdn.myanimelist.net/images/characters/3/122625.jpg,,1367,,
mal,40081,Mio Naganohara,Nichijou,10165,Anime,2,https://cdn.myanimelist.net/images/characters/3/116963.jpg,,1622,,
mal,10422,Nano Shinonome,Nichijou,10165,Anime,2,https://cdn.myanimelist.net/images/characters/10/119459.jpg,,1671,,
mal,41055,Hakase Shinonome,Nichijou,10165,Anime,3,https://cdn.myanimelist.net/images/characters/5/113407.jpg,,2150,,
mal,41899,Haruna Annaka,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/4/119956.jpg,,69,,
mal,49325,Biscuit No. 2,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/6/135161.jpg,,11,,
mal,162553,Death,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/12/359121.jpg,,12,,
mal,43285,Masaharu Egi,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/16/118435.jpg,,1,,
mal,43068,Fecchan,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/11/159661.jpg,,15,,
mal,44873,Karasu,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/13/123725.jpg,,141,,
mal,43501,Mi-chan,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/13/120196.jpg,,2,,
mal,41898,Yoshino Naganohara,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/8/114002.jpg,,18,,
mal,44126,Kana Nakamura,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/7/121399.jpg,,53,,
mal,42956,Tsuyoshi Nakanojou,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/3/117484.jpg,,25,,
mal,44451, Nakanojou-san,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/12/122455.jpg,,1,,
mal,43124, Ogi,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/10/159665.jpg,,2,,
mal,41613,Kousuke Oura,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/12/116959.jpg,,2,,
mal,43125,Pino,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/8/117696.jpg,,16,,
mal,43079,Princess Starla,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/9/117501.jpg,,1,,
mal,41618,Principal Shinonome,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/11/113413.jpg,,25,,
mal,41617,Izumi Sakurai,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/10/159693.jpg,,209,,
mal,43937,Makoto Sakurai,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/7/120704.jpg,,5,,
mal,41616,Koujirou Sasahara,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/9/113411.jpg,,105,,
mal,42494,Yuria Sekiguchi,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/11/116783.jpg,,12,,
mal,49327,Shateki no Oyaji,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/9/135177.jpg,,2,,
mal,45329,Soldier No. 66,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/2/124787.jpg,,4,,
mal,42697,Soldier No. 8,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/13/116338.jpg,,8,,
mal,41615,Misato Tachibana,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/5/113410.jpg,,145,,
mal,45375,Mihoshi Tachibana,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/12/125039.jpg,,5,,
mal,42957,Manabu Takasaki,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/7/117480.jpg,,88,,
mal,44453, Tamamura,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/12/122453.jpg,,3,,
mal,42958, Tanaka,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/14/117156.jpg,,2,,
mal,162554,Tengu,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/2/359122.jpg,,1,,
mal,41614, Tomioka,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/9/113409.jpg,,1,,
mal,43067,Ueboshii,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/11/159657.jpg,,3,,
mal,49329,Woman,Nichijou,10165,Anime,1,https://cdn.myanimelist.net/images/characters/5/135183.jpg,,3,,
mal,253227,Konoha Koga,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/11/557279.jpg,,16,,
mal,253226,Satoko Kusagakure,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/8/557278.jpg,,32,,
mal,273486,Minato Izutsumi,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/7/596140.jpg,,1,,
mal,259520,Marin Izutsumi,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/4/569695.jpg,,27,,
mal,259521,Kuro,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/2/569694.jpg,,6,,
mal,270264,Arisa Kusagakure,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/3/590492.jpg,,1,,
mal,269918,Asuka Kusagakure,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/13/589689.jpg,,2,,
mal,259523,Roboko,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/8/569692.jpg,,1,,
mal,272239,Aoi Satou,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/12/593865.jpg,,1,,
mal,268511,Aiko Yoshida,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/10/586460.jpg,,1,,
mal,259522,Yuriko,Ninja to Koroshiya no Futarigurashi,58725,Anime,1,https://cdn.myanimelist.net/images/characters/9/569693.jpg,,2,,
mal,57501,Yozuru Kagenui,Nisemonogatari,11597,Anime,1,https://cdn.myanimelist.net/images/characters/15/195363.jpg,,96,,
mal,57499,Yotsugi Ononoki,Nisemonogatari,11597,Anime,3,https://cdn.myanimelist.net/images/characters/4/301226.jpg,,3922,,
mal,54145,Hotaru Ichijou,Non Non Biyori,17549,Anime,2,https://cdn.myanimelist.net/images/characters/15/222839.jpg,,578,,
mal,54149,Komari Koshigaya,Non Non Biyori,17549,Anime,2,https://cdn.myanimelist.net/images/characters/3/225067.jpg,,647,,
mal,54147,Natsumi Koshigaya,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/14/222841.jpg,,470,,
mal,54151,Renge Miyauchi,Non Non Biyori,17549,Anime,3,https://cdn.myanimelist.net/images/characters/15/288781.jpg,,5639,,
mal,95881,Konomi Fujimiya,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/15/230215.jpg,,61,,
mal,88593,Honoka Ishikawa,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/10/224301.jpg,,3,,
mal,95083,Kaede Kagayama,Non Non Biyori,17549,Anime,2,https://cdn.myanimelist.net/images/characters/7/513776.jpg,,604,,
mal,88599,Yukiko Koshigaya,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/5/223731.jpg,,2,,
mal,88605,Hikage Miyauchi,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/2/254703.jpg,,112,,
mal,88595,Kazuho Miyauchi,Non Non Biyori,17549,Anime,1,https://cdn.myanimelist.net/images/characters/9/254903.jpg,,92,,
mal,188569,Akane Shinoda,Non Non Biyori Nonstop,39808,Anime,1,https://cdn.myanimelist.net/images/characters/3/424016.jpg,,8,,
mal,188570,Shiori,Non Non Biyori Nonstop,39808,Anime,1,https://cdn.myanimelist.net/images/characters/5/424017.jpg,,9,,
mal,86049,All Back-Man,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/10/295547.jpg,,2,,
mal,173362,Armored Chief Clerk,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/4/388327.jpg,,3,,
mal,85983,Armored Gorilla,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/9/294840.jpg,,16,,
mal,127453,Atomic Samurai,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/7/296431.jpg,,57,,
mal,134793,Bearded Worker,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/11/296947.jpg,,3,,
mal,85985,Beast King,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/10/294841.jpg,,1,,
mal,134794,Bespectacled Worker,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/9/339735.jpg,,3,,
mal,156757,Blue Fire,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/7/403126.jpg,,1,,
mal,81933,Bofoy,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/15/296948.jpg,,5,,
mal,108235,Boros,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/13/296541.jpg,,213,,
mal,85991,Carnage Kabuto,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/8/296464.jpg,,4,,
mal,136300,Charanko,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/15/296529.jpg,,5,,
mal,134115,Crabrante,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/16/293985.jpg,,16,,
mal,86057,Deep Sea King,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/6/295928.jpg,,20,,
mal,134466,Doctor Genus,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/5/293988.jpg,,9,,
mal,134795,Doctor Kuseno,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/4/293989.jpg,,2,,
mal,127452,Drive Knight,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/8/296949.jpg,,27,,
mal,127448,Flashy Flash,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/13/337259.jpg,,55,,
mal,134468,Frog-Man,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/2/293992.jpg,,5,,
mal,81931,Fubuki,One Punch Man,30276,Anime,3,https://cdn.myanimelist.net/images/characters/10/473637.jpg,,2913,,
mal,141828,Geryuganshoop,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/5/306896.jpg,,10,,
mal,81943,Golden Ball,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/10/294851.jpg,,2,,
mal,141812,Groribas,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/2/306935.jpg,,3,,
mal,85981,Ground Dragon,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/2/293984.jpg,,3,,
mal,136333,Iaian,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/7/296528.jpg,,2,,
mal,94239,King,One Punch Man,30276,Anime,2,https://cdn.myanimelist.net/images/characters/5/295005.jpg,,1299,,
mal,140129,Lily,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/6/303803.jpg,,4,,
mal,134196,Marugori,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/2/369656.jpg,,1,,
mal,136318,Melzalgald,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/6/296601.jpg,,6,,
mal,127446,Metal Bat,One Punch Man,30276,Anime,2,https://cdn.myanimelist.net/images/characters/12/296538.jpg,,870,,
mal,85797,Mosquito Girl,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/5/294548.jpg,,36,,
mal,81935,Mumen Rider,One Punch Man,30276,Anime,3,https://cdn.myanimelist.net/images/characters/15/344059.jpg,,3403,,
mal,127451,Pig God,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/4/338336.jpg,,16,,
mal,86029,Puri-Puri Prisoner,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/15/296951.jpg,,365,,
mal,136443,Shibabawa,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/8/296400.jpg,,1,,
mal,134469,Slugerous,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/10/293991.jpg,,3,,
mal,146008,Smile Man,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/6/338912.jpg,,11,,
mal,75460,Snek,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/3/294847.jpg,,7,,
mal,74167,Speed-o'-Sound Sonic,One Punch Man,30276,Anime,2,https://cdn.myanimelist.net/images/characters/2/294250.jpg,,1525,,
mal,134197,Split-Chinned Kid,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/3/293986.jpg,,34,,
mal,86039,Spring Mustachio,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/13/294846.jpg,,11,,
mal,134199,Subterranean King,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/16/293983.jpg,,1,,
mal,134200,Subterraneans,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/7/293982.jpg,,1,,
mal,134198,Super Custom YO649Z Mk. II,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/6/295933.jpg,,2,,
mal,127447,Superalloy Darkshine,One Punch Man,30276,Anime,1,https://cdn.myanimelist.net/images/characters/4/296465.jpg,,25,,
